pid,z_seed1,z_seed2,z_seed3,z_seed4,z_seed5,z_seed42,z_seed100,times_flagged,mean_z,crop,lat,lng
3777,3.847331447556568,3.060254525619694,4.571695867944475,3.0894604416681326,4.967863090897728,3.8426683393016456,4.2065941314485364,7,3.9408382634909684,Spring Barley,52.81398686694303,-6.853937295412319
4467,2.0729967585773452,4.03019988549138,2.5539029873211665,8.15962862886853,2.0533818701053512,5.115097318231649,3.590891375701073,5,3.9394426891852135,Winter Oats,52.90158545558199,-6.972308563500622
2417,3.824797665460605,2.210960674302085,4.417045919704976,2.2302190910233275,8.330848847869696,3.314808963545771,3.048602369272501,5,3.9110405044541374,Winter Wheat,52.62526628187621,-6.656867096591368
4756,5.428747034059258,2.126919988658248,5.424123966917193,3.8739927671913765,2.240924578268063,2.37439651201763,5.883572813382763,4,3.9075253800706475,Winter Barley,52.924046821837386,-6.773879554072651
1437,2.991523539335864,5.1142915755013645,2.9129287612285215,5.993240138573811,4.752210018864815,2.5660135973905507,3.013676753456476,7,3.906269197764486,Winter Barley,52.57447669368694,-6.89786290380705
3716,5.0321199447756015,1.963796307850598,5.033437583615394,1.9653166846010373,5.478228005566293,2.917078073594367,4.924608795513733,5,3.9020836279310034,Spring Oats,52.87313191572854,-6.901732253170947
1131,3.323409948736834,4.037058831485785,3.4452137499460433,5.954316877247203,4.206193582338633,2.6385692611618023,3.6429027962083116,7,3.8925235781606586,Spring Barley,52.500529910997,-6.444822165759916
2174,2.04561028821577,4.5905265229894745,3.4912319048436347,6.4151186134571825,4.120814989310718,1.862424549987486,4.691755690132477,5,3.88821179413382,Spring Barley,52.64178096217502,-7.059943875301167
2054,4.029234360892862,3.939188706972339,3.8386482303801475,4.194869707841896,3.873739286427409,3.2078476274288206,4.107068516180511,7,3.884370919446283,Spring Barley,52.556580679870464,-6.368589307788207
1217,10.810633864022677,1.3363686671095054,6.714530510342008,1.355040480463993,2.857577926372984,1.171351364761358,2.9400043825183,4,3.8836438850844033,Spring Barley,52.42338081255296,-6.370064027325388
4081,4.3991251314046735,3.687457233724127,3.4659661238635047,3.7953458652127745,3.9385599848229336,3.1582957744707962,4.7187667854081505,7,3.8805024141295656,Winter Barley,52.84766477206176,-6.691101057318313
4206,1.8691374369838234,4.921111551052965,5.880606233391233,1.865157464449596,4.510252521959229,4.29404037583602,3.624938819702525,5,3.85217777191077,Winter Barley,52.83174779307654,-6.397787965043077
3092,4.940340254584793,2.497536806519301,5.932811718467176,2.710478917922593,3.9959375806734676,2.80906078818202,3.9867617078094373,6,3.8389896820226843,Winter Wheat,52.76899675727814,-6.848346586774444
3310,4.41128907449118,3.9535488699976398,4.640658888796933,4.787229270691648,4.2168314881466245,3.1126460972531866,1.7439002286293508,6,3.838014845429509,Maize,52.76031750456366,-6.677719974283769
4705,2.8695703129671073,3.805835608640131,3.1384795612605245,4.068336693080448,2.3128890302890777,6.404785748378317,4.199136665062011,6,3.8284333742396592,Winter Wheat,52.95274992218435,-6.87078513764534
3050,3.9677238562147767,3.1325206985686003,3.515653641020264,3.181045443363554,5.160290265634628,3.224055451410846,4.608502986186123,7,3.827113191771256,Beans,52.7814731035727,-6.8497571307765295
53,3.005342957791294,2.8073897882657173,2.5226893889662887,3.798707165458409,5.132754739199233,5.876778620667886,3.6404699350623715,7,3.8263046564873138,Potatoes,52.32927268733125,-7.087339835799089
2201,4.687805614840668,2.7569354228506047,2.878683962192052,2.6415031750716174,3.8262220653392838,2.275820777573446,7.668107563916818,6,3.8192969402549273,Spring Barley,52.64871790776681,-7.03708388557376
1820,3.397150456965329,5.42215662194202,3.6834603727735677,2.972391585292224,3.459347559966362,3.245708725602028,4.506287139086537,7,3.8123574945182956,Spring Barley,52.57041023779286,-6.493696935496649
921,4.044326166471804,1.8924826980747842,5.372375175510125,1.8105815131131335,7.563007740009938,1.8941644985812156,4.062834291232139,4,3.805681726141877,Spring Wheat,52.40755750292018,-6.774018103758304
1528,2.364226107327997,2.4316992077030566,2.651248842903523,2.5034200291606963,10.946448603947363,2.6091311635143244,3.1239141502150605,5,3.8042983006817175,Spring Barley,52.51692023520243,-6.685030565312429
2851,3.002649189817071,1.9903083422904069,9.635154284316194,2.3919193162794907,2.8468189558126302,4.2523307978151825,2.466358695256842,4,3.7979342259411166,Spring Barley,52.6997593220636,-6.2962089129759935
4539,4.008412064586468,3.3807937067744716,4.57478192636111,4.752715863020958,3.089795435510435,2.9281301292180797,3.8029154204370665,7,3.7910777922726555,Winter Oats,52.9057226359513,-6.96234575655747
1342,2.8587779888977543,5.126140700481226,2.7595007167596193,5.464121513224122,3.989026888909222,2.611732963376652,3.7278435671389745,7,3.791020619826796,Spring Barley,52.521387624114446,-7.167267251649756
174,2.5017011208364672,5.3068610485160095,4.509429678780092,4.817752352004039,1.9769150711373547,5.290281653714157,2.1028949039391285,5,3.786547975561035,Maize,52.33364381391288,-6.990270181237896
1420,2.6993195577167994,5.376118235879557,4.483459718932933,2.2570210568904283,4.005328126424938,3.2255927164113536,4.444807409714101,6,3.784520974567158,Spring Barley,52.542806684524095,-6.9693866144318735
1607,3.0834891813236704,2.329551204140498,7.955985910213595,2.3551872805088734,5.011688021062526,2.8230573016516782,2.9150668670885818,5,3.782003680855632,Spring Barley,52.54245167468972,-6.56598322219681
4102,10.70358952523601,1.479579317367077,2.443166936412423,1.7069533480740464,3.5689960513449046,1.7228660557797455,4.7264274082946125,3,3.764511234644117,Spring Barley,52.88535342684997,-6.668310597044288
4783,2.884626208060262,5.846145794911273,2.3025500860504495,4.895136796601848,1.7898606522268266,5.161706487350889,3.335304659005811,5,3.7450472406010507,OSR,52.92976276396304,-6.696392984716041
1291,4.41704811289716,2.5576318385095154,5.546206293268951,3.27200483924203,3.460231776829301,3.4943962937069077,3.416978961398678,7,3.737785445121791,Spring Barley,52.47868489551944,-6.283496102877417
236,3.9508843117418424,4.060535840370264,3.987584389539615,4.11444288307789,3.7930345513131227,3.4699676344836066,2.775690847511757,7,3.736020065434014,Spring Barley,52.3314698826759,-6.888990004077119
3465,4.282546672214833,2.446462297430289,5.326037091269626,2.510931077374709,4.149842658755324,4.912469279398576,2.48370678856466,5,3.730285123572574,Spring Barley,52.71753934276871,-6.460036151835372
4158,2.698313108157604,3.5407063159437833,5.432492488978866,3.11276815082037,3.2874508804723024,5.040832792025428,2.9839061454532034,7,3.7280671259787943,OSR,52.86717381163511,-6.590021862570413
3373,2.980035577604865,4.877181845863651,2.818929679697651,4.949515526809264,4.780320887123016,2.2945679476650054,3.3823751691699955,6,3.726132376276207,Spring Barley,52.72426160530024,-6.54959750179577
3854,4.680918261027519,3.2301733094004423,3.6694018398694053,3.346000070113083,2.0859406527674227,3.1846985503845175,5.793695372261072,6,3.712975436546209,Winter Wheat,52.81409557180926,-6.837712878566567
2553,6.3624448732106575,1.7073392873549533,6.337873408878859,2.1319802368680505,5.3992708415172705,1.8062368463310838,2.2112129012682966,3,3.708051199347025,Spring Barley,52.70119259304032,-6.564317833684757
3242,7.694804572119684,3.2998015698357404,2.097770616895489,3.2411723019301384,2.2535546652648506,3.0245972754225243,4.270553292901375,5,3.6974648991956864,Spring Barley,52.74955502300114,-6.670637073193764
4620,3.661068221348941,3.3389869863429706,3.6838906339359525,2.351553951927839,2.500105954209649,3.227084748308346,6.990416368265966,6,3.6790152663342375,Spring Barley,52.9486428024995,-6.968782633147145
4265,5.802551587203608,1.9308876900818495,4.565094454716686,1.946264906662232,4.88118338403618,2.053324543290556,4.551786893389712,4,3.67587049419726,Spring Barley,52.8920898435823,-6.210797040001582
2303,1.9503408954001842,5.313277958410585,4.304735842294026,8.630252173734835,1.5510843115094657,2.111480605392535,1.8480684483622734,3,3.6727486050148435,Winter Barley,52.69582802217291,-6.844852057710668
4288,2.9897999433880114,4.964455323577444,2.9917225505619442,4.53588299177268,3.8714211573452415,3.193690695715772,3.0783341271249616,7,3.6607581127837223,Spring Barley,52.85707196024104,-6.267470034365172
235,1.5528240906556885,1.6481716904274717,7.20642855130208,1.7066775823949984,3.1352162149210443,5.4366474216567875,4.90931899245253,4,3.656469220544371,Spring Barley,52.32021494703405,-6.883071044780973
2660,4.238539224230424,4.719144957296295,2.7374204225814007,4.414407389119501,1.8181570717124829,5.231565624515932,2.405874920234821,5,3.6521585156701226,Potatoes,52.700686338927255,-6.4649170493347
2880,6.1492590839377765,1.754080888684551,3.3565752257991535,1.9357009792849467,3.83817920294798,1.9579306442490854,6.554298048668374,4,3.649432010510267,Winter Oats,52.70930493319708,-6.984092039325869
4802,3.3586413459568982,4.022856876102353,2.726365587869377,3.789699908351944,4.321466178066626,4.9899816797044405,2.2570305586731036,6,3.6380060192463914,Potatoes,52.9067881620125,-6.6590002792488105
3619,3.0443667145025586,1.495113802433816,7.250441351558509,1.5371512775367184,4.311605996631213,6.126593248417681,1.6693036929863323,4,3.633510869152404,Winter Wheat,52.815321977414406,-6.904831741074986
4405,6.31911744971381,4.167747899628534,2.4982912432829236,5.303731791825678,2.383111032430657,2.405953849729861,2.335319428709165,3,3.6304675279029466,Winter Wheat,52.95787778820664,-7.022642801675056
4114,3.0066832646598844,2.4222709414334385,5.509206693030625,7.756525246811272,2.4954317391426195,2.2520086378829007,1.9395418067594519,3,3.625952618531456,Winter Wheat,52.86585015669287,-6.677131344134286
3775,3.779832138130593,4.064979764201982,2.7644176041953235,3.487730174350509,3.304509485391577,3.7325111750960245,4.237805707390049,7,3.6245408641080084,Spring Barley,52.81099396444075,-6.846195117653004
4086,3.512469369585445,3.5210948974366914,3.2904558721880006,4.448631255379991,4.028143684738318,3.4943979286423787,3.0748664657523617,7,3.6242942105318834,Spring Barley,52.88574815667997,-6.679715034159397
797,3.0445208295576296,2.4548510529453718,2.228963699756624,6.389526906628357,2.222758283761614,6.933245343831351,2.066376062942067,3,3.620034597060431,Spring Barley,52.40968141661047,-6.96443951346813
3004,3.48972061862724,2.9208712365817746,3.580525796072529,4.446224453247446,3.286954584802503,3.4000009820691797,4.215808709417324,7,3.620015197259714,Winter Barley,52.74990690671351,-6.89364762086744
1814,5.798509419456066,0.7569140140253164,9.118391715908121,0.6850714651260935,7.552160029280207,0.5882195044946328,0.8315993178009384,3,3.6186950665844826,Spring Barley,52.57206369829532,-6.49346491529872
4164,1.9459230098195375,8.060804114994768,3.3287157556477673,2.4081841095391705,3.451078534080776,1.8296818955254115,4.273305178510338,4,3.6139560854453956,Spring Barley,52.82017693673817,-6.585978603022102
2644,2.852493838047892,2.451947718265131,6.040171285683495,2.242456314003745,6.241350050078143,2.4601098109885973,3.0067292685393383,4,3.613608326515192,Spring Barley,52.6805789176413,-6.397190261914322
1196,2.32567418858134,4.545056138273051,2.4054423287712896,4.504585219679859,3.09661575148933,4.2551036974148815,4.136796086238581,5,3.6098962014926195,Spring Barley,52.40734940519554,-6.463276928002547
2218,4.512314706116619,2.646900937831118,3.663472776303239,2.5988070075265477,3.030302326451711,2.6168605858760947,6.027443692958657,7,3.5851574332948544,Winter Oats,52.66836231543565,-6.969749684401974
1144,4.718842105591487,3.9719052638283046,3.238538257899287,2.42029806258183,3.0211449890431017,4.131567356485141,3.5609407074207575,6,3.580462391835702,OSR,52.4895157154192,-6.47270414357722
479,1.3012833692352421,3.7518430198721573,5.1660974284282535,3.2474000799538967,3.263989297217776,1.5112711128013658,6.726216662268319,5,3.5668715671110016,Spring Barley,52.39157980558692,-6.535960761828678
3386,4.513690372479906,3.8302598289661045,3.0760917245888177,4.2459865866257065,3.9422393353941176,1.7539420137136168,3.583816711440075,6,3.5637180818869063,Spring Barley,52.74509144138347,-6.539098764487861
1898,5.053065811403378,2.7371347230118963,3.580948565242435,3.333866727271677,4.334199603937811,2.6605984392052258,3.243270261418521,7,3.563297733070135,Spring Barley,52.52102442781618,-6.485938068575765
1301,2.7886593104851056,2.9064770249370135,4.1849635795986915,3.129990581724765,2.634828357169512,3.9678787250272998,5.283372567991497,7,3.556595735276269,Spring Barley,52.481666735859605,-6.277594531675323
1895,3.172118330164732,3.0168090741083193,5.265908332313001,3.0301702063650264,4.6615648254052875,2.3465978858832495,3.3307959593547616,6,3.546280659084911,Spring Barley,52.51261637103453,-6.475577181949363
857,3.485161737459845,2.5062613887943703,2.307769913700438,2.123475200881741,5.795354564336746,5.418644197560712,3.1383766847249115,5,3.5392919553512523,Spring Wheat,52.44552332683275,-6.77129747947301
1335,4.851547273214276,3.9259649726040764,1.5094414285977233,3.9024290287706593,4.830959133878414,1.6358631358325177,4.058420307983596,5,3.530660754411609,Winter Oats,52.52045632408107,-7.139141524981664
1044,4.696102401564773,2.686716901224316,3.4008214775456045,2.7836030427118352,4.835962694540897,1.7042931038053237,4.580534725633718,6,3.5268620495752097,Potatoes,52.42100777256979,-6.566577626801234
772,2.863117402830328,5.196037729802938,2.9788983982218507,4.546535624031886,2.8716535971855732,3.553401902696776,2.6489175486906955,7,3.5226517433514357,Spring Barley,52.44433711993553,-6.994804707170238
4694,2.8664578651023906,3.0912005334173003,2.621087461933351,2.316352232408044,4.485223589815365,5.783758201668316,3.4594922402409964,6,3.5176531606551094,Spring Barley,52.942662844895736,-6.850701083849336
1304,2.777771982894396,5.467118629552652,2.708113614506174,3.7318389961843916,3.3322465079221852,3.6272971906621927,2.9674323576076516,7,3.515974182761378,Maize,52.48486473332023,-6.274426847072808
1228,3.8222969726790703,3.610408796040115,3.5927911062283964,3.1646657056276326,3.922887757912771,2.918140286215627,3.575964288314331,7,3.515307844716849,Winter Barley,52.43213867643158,-6.391517667728591
723,1.9117894297635385,3.80616228294835,2.114558985144172,3.7954575570584628,3.0661740486099283,6.0055139008249006,3.886391562967204,5,3.51229253818808,Spring Barley,52.47417253570506,-7.083674474771918
4276,2.7192584665309236,3.1328608094561163,3.1932632043894467,3.3913997059469256,3.0665800560118313,5.543800095132353,3.515294367862674,7,3.508922386475753,Winter Barley,52.856458887686834,-6.200293125227776
3796,1.7391331214237022,5.115130046673419,1.8517890368629248,4.920010407246199,8.044526193120817,1.117841016536214,1.7367140769730198,3,3.503591985548042,Winter Wheat,52.8045911583551,-6.847237960255892
1232,3.997983257209413,3.2669289864157296,4.357326217672,3.3099471623577155,3.188659180765981,3.38182950565862,3.0087256747104654,7,3.5016285692557036,Winter Barley,52.4346042934444,-6.39579618214807
1492,8.70091710355223,1.4123109230610162,1.5671860510807407,1.4090695135647957,5.104962545166908,3.131383784091334,3.1104737143491064,4,3.4909005192665896,Spring Barley,52.52271643306391,-6.692571496471301
690,3.9797820599515124,3.3769266175753154,3.772948505952356,3.470715258146326,4.4469679666822755,2.3212537644668485,3.051542242435361,6,3.4885909164585707,Spring Barley,52.394950613277175,-6.399787918620486
3842,3.571395319725067,4.84725482571502,2.637913684295609,5.2724853868791035,2.8380347915194553,2.306443187782357,2.7745171283820578,6,3.4640063320426675,Winter Oats,52.80763754380572,-6.807660350659183
2562,2.9852967329420137,2.162607155587609,2.846034338493158,1.8446659337481774,5.346160216289507,1.104693259112036,7.900259308647782,4,3.455673849260041,Spring Oats,52.69564351216874,-6.5520221393382005
2535,4.409030971011598,2.4746781425867836,4.60919581598588,2.874462279091536,4.667722174743228,3.0232596673492154,2.0632131517795957,5,3.445937457506834,Winter Barley,52.685117012822495,-6.581687842754451
1269,5.708893873310094,0.9120359453136788,5.724130683883944,0.8896278654475948,3.2326023541612834,2.460179527055894,5.15087721038616,4,3.4397639227940924,Spring Barley,52.47246196980597,-6.300689739333129
1976,3.4496229874161557,3.3827415670922796,3.228873723343446,3.3260480431339725,3.2181246336146185,3.8775440141085706,3.588362381017331,7,3.438759621389482,Spring Barley,52.51850066025029,-6.383562348965137
3405,3.424974343216226,3.3666785447640333,2.2710257298194043,2.8448222197094646,5.191313465797879,1.793799810301982,5.163889227424439,5,3.4366433344333474,Winter Wheat,52.753515641671136,-6.54931772489052
2322,3.304810875962134,3.4991375534591067,3.287989601817382,4.293677434749817,4.167158519189307,2.357955558733798,3.115405333116857,6,3.4323049824326293,Spring Barley,52.67139789593314,-6.88315696462353
894,2.198317090900871,4.8081797110920395,1.8689213373321416,4.421553820022573,2.0074504435688763,4.587957668853807,4.108538890437121,4,3.428702708886776,Winter Oats,52.490101354149736,-6.798173860831229
3864,4.924216466352701,2.007945975625785,5.141032015365368,2.0657707132468204,2.764380274309272,1.9969235808613588,5.071489354144171,4,3.4245369114150677,Winter Wheat,52.81230112182772,-6.839686177918698
181,2.2720234044531673,1.858956825445155,7.339888877479562,1.94163270520131,3.8625417973523803,3.1343338119519153,3.558779881016013,4,3.424022471842786,Spring Barley,52.32671854630373,-6.894196826639532
3749,3.5207156419396344,2.9455575324852754,4.763744458901109,3.52773013528311,2.99161495665308,3.137562351842754,3.0664843023452097,7,3.4219156256357386,Spring Barley,52.87124586430797,-6.965631294007992
2244,3.21051504760391,2.3077593515794512,5.62707961797101,2.274410832696417,3.4720118799058626,3.4752916797145206,3.576473685070621,5,3.4205060135059706,Winter Oats,52.69075150504594,-6.986667392172845
2245,1.803713482814798,4.443543800661811,2.739553405381589,2.837117779173526,5.776598665620059,3.6025364458841587,2.739994388300225,6,3.420436852548024,Winter Barley,52.69086308618693,-7.0020965234234565
4004,2.6958754108868397,3.1878194008609833,2.334964717889931,3.1750416353497783,3.0379996742544675,3.2822496580482214,6.216116352345944,6,3.418580978519453,Spring Barley,52.82543376951379,-6.755505886173792
163,3.410611969783524,4.798423086224464,3.681111719611974,4.837803257109417,1.4539989458953488,1.4369323705788128,4.1865059091780985,5,3.400769608340234,Spring Barley,52.33901275469896,-6.9522587787044285
220,3.9838854811468543,2.143663583127807,5.260222907491011,2.2433095505963196,4.025842924279247,2.0697094874700794,4.023836614222023,4,3.39292436404762,Spring Barley,52.34601601385712,-6.89929582889824
3343,4.582273983050173,1.5442131193779385,7.75901218931054,2.303478230401073,3.9452657890381313,1.6274556139152652,1.9571848007747836,3,3.388411960838272,Spring Barley,52.774388230881314,-6.684320671546133
1141,1.8535763096880133,4.658411053372433,2.4685220718454453,5.385288611401623,3.359987159034986,1.705119174695462,4.2753947474253415,4,3.3866141610661864,Spring Oats,52.48867416891117,-6.4675223646821465
1943,2.8093076128585843,5.289714852992802,2.6240471004499857,3.390851906693652,4.585990854214247,2.8390066544628927,2.1244355641239143,6,3.3804792208280108,Winter Wheat,52.50388288899221,-6.395470129560481
4763,6.140542414583993,4.733801763643191,1.8291522875090396,5.393893572067113,1.850213286941868,1.7768303227336824,1.9038078108314662,3,3.375463065472908,Winter Barley,52.93794808486868,-6.7968601257474015
505,2.598191291267617,5.354679098139192,2.3806933398149726,3.4171774137431936,1.8375918586723232,2.130284475737231,5.806330393435453,4,3.36070683868714,Spring Barley,52.39967336312925,-6.525695022967639
792,7.424376512521311,2.4937301427473515,2.168203480325869,2.520209426747912,2.7923386858301513,2.8698377499834336,3.19736238050841,5,3.3522940540949193,Spring Oats,52.40081815264407,-6.969448768491099
199,2.436154914914441,2.630208810278463,2.0986904292833435,2.610738505865912,2.4026914444783105,7.187655096918722,3.920780587501974,4,3.326702827034452,Spring Barley,52.32484175464844,-6.9000066458477045
2468,3.1742071078211107,3.584506305106308,3.0509902225350016,4.096603338456168,2.8968373642396203,3.9315491673852434,2.5164417283859644,7,3.321590747704202,Winter Oats,52.67612644752124,-6.506622340529298
2433,4.799563432729292,2.5272362327249986,4.107782873495699,2.273637970082297,3.4977734167413286,1.9261528184809256,4.0189320155352855,5,3.307296965684261,Spring Barley,52.6355811584062,-6.648544660571065
1498,2.3292006001415455,3.1080365757521675,2.276490058494951,2.0886416894035507,4.763399186582738,6.315719834135821,2.261046671314321,3,3.3060763736892995,Maize,52.518246695218615,-6.6910868402016455
